,n,ComputationalGrid.DX,ComputationalGrid.DY,Geom.domain.ICPressure.Value,Patch.x-lower.BCPressure.alltime.Value,Patch.x-upper.BCPressure.alltime.Value,Patch.y-lower.BCPressure.alltime.Value,Patch.y-upper.BCPressure.alltime.Value,ComputationalGrid.NZ,Patch.z-upper.BCPressure.rain.Value,Contaminants.Names,Wells.Names,ComputationalGrid.DZ,Geom.domain.Upper.X,Geom.domain.Upper.Y,Mal_Qo,Mal_Qf,Mal_a,Bous_Qo,Bous_Qf,Bous_a,Cou_Qo,Cou_Qf,Cou_a,Cou_b,Mal_MSE,Mal_RMSE,Mal_Rsq,Bous_MSE,Bous_RMSE,Bous_Rsq,Cou_MSE,Cou_RMSE,Cou_Rsq
3645,4939,1,1,2.5,2.5,2.5,2.5,2.5,1000,-0.27133140000000006,,,0.01,1,1.0,2.466083228832622,2.4623165052537863,3.8552607384337865,2.4660832406904034,2.4623161896132117,6.233058620991085,2.4634993432775394,2.462303833330832,0.23591369669257495,0.9756972517205864,2.2990692330400837e-18,1.5162681929790926e-09,0.9999999999756966,3.7933380948115486e-12,1.947649376764604e-06,0.9999599006655652,5.612465878189113e-08,0.0002369064346569994,0.4071011099495293
3646,5795,100,100,10.0,10.0,10.0,10.0,10.0,10,-0.1480366,,,1.0,100,100.0,2.5044521208139106,2.5044211044380953,2.524446603510598,2.5044521250311838,2.504421099645108,2.8327592628867078,2.5044306103801306,2.5044210564353167,0.2674596853794493,0.9899417623422996,6.472171803748557e-13,8.044980922133102e-07,0.8314892159624271,6.499752200897399e-13,8.06210406835424e-07,0.8307711271216918,2.4451723340805265e-12,1.5637046825025904e-06,0.36376169426313776
3647,1901,1000,1000,10.0,10.0,10.0,10.0,10.0,100,-0.3052646,,,0.1,1000,1000.0,2.504888800020135,2.5048510251592915,0.9225501582286044,2.504888903381128,2.504850937263277,0.7144378661784464,2.5048683567701207,2.5048508851959315,0.21689584026177,0.9766362577326356,6.669536251681236e-14,2.5825445304352906e-07,0.9940786864480468,2.4846718442037133e-13,4.984648276662771e-07,0.9779407135548148,3.6088617345719808e-12,1.8997004328503955e-06,0.6803254427326538
3648,6627,1,1,5.0,5.0,5.0,5.0,5.0,100,-0.15018589999999998,,,0.1,1,1.0,2.4880380367115293,2.486166613697277,0.6850846930867877,2.4879927741526755,2.4861599033172115,0.4858613484119251,2.487175678401019,2.486160705157485,0.2397016933402814,0.9762654828809316,5.5944403045572664e-09,7.479599123320224e-05,0.8457221220315129,7.423118725955514e-09,8.61575227473232e-05,0.7952926579597873,1.2957960433325396e-08,0.00011383303753008347,0.6431240254633777
3649,2548,100,100,5.0,5.0,5.0,5.0,5.0,100,-0.48271959999999997,,,0.1,100,100.0,2.504837809960461,2.486326379676031,0.0612901498308139,2.5062401155406318,2.485536159708524,0.04272726101310827,2.50558193522609,2.4860490463443377,0.17677744174202084,1.226239688707676,4.5878227113086414e-08,0.00021419203326241248,0.9970618573622758,4.1483949896761116e-08,0.00020367609063599268,0.9973432765465752,1.2945620364569563e-08,0.00011377882212683328,0.9991709339798336
3650,1822,100,100,5.0,5.0,5.0,5.0,5.0,10,-0.4591409000000001,,,1.0,100,100.0,2.5046006449835976,2.4863778669256766,0.060265580511137375,2.505941546591059,2.485579500554581,0.04172720613234804,2.505268263962994,2.4861226071651985,0.16098329511210735,1.2092901302348618,4.176565744244274e-08,0.0002043664782747962,0.9972696935511506,4.554361161061914e-08,0.00021340949278469116,0.9970227209602596,1.379124917872064e-08,0.00011743614936943667,0.999098437834428
3651,2412,1,1,2.5,2.5,2.5,2.5,2.5,100,-0.41542470000000004,,,0.1,1,1.0,2.467207735442072,2.462317168167128,3.8586695953353543,2.4672077507135506,2.4623167598095588,6.245201430044882,2.463875506442857,2.4622983315677835,0.2290059568764885,0.9749526938797805,2.577522191652848e-18,1.6054663470944658e-09,0.9999999999838368,6.3487374057520476e-12,2.5196700985946645e-06,0.9999601881018834,9.504869202652985e-08,0.00030829967892706257,0.4044153741627236
3652,3491,1,1,5.0,5.0,5.0,5.0,5.0,1000,-0.4334484,,,0.01,1,1.0,2.4897694062482123,2.4861633436544284,0.6851462958732685,2.489682145163244,2.4861504130225267,0.4858820194802883,2.488694738637855,2.486155982641082,0.36582872226558105,0.9834166693378044,2.0774545881652285e-08,0.00014413377772629248,0.845701156156853,2.756422794464165e-08,0.00016602478111607812,0.7952721312169112,3.238979198193686e-08,0.00017997164216047162,0.7596628084508531
3653,6093,100,100,7.5,7.5,7.5,7.5,7.5,100,-0.04373030000000001,,,0.1,100,100.0,2.5051893047463047,2.4997245095063065,0.1301189272610763,2.5055499909781833,2.4996207659851954,0.0969461813398794,2.505186144085947,2.499724853967578,0.12739834758674706,0.9965104212117092,2.424118511255439e-09,4.9235338033321554e-05,0.996918997037296,1.3698139277384307e-08,0.0001170390502242064,0.9825899569261168,2.42351046532998e-09,4.9229162752681265e-05,0.9969197698507078
3654,6385,1,1,7.5,7.5,7.5,7.5,7.5,1000,-0.0143082,,,0.01,1,1.0,2.499845954628709,2.499720606201552,0.4327740883438375,2.4998436014927607,2.4997198796297058,0.3038120158321825,2.4998141993152005,2.499720366309538,0.2414285089866459,0.977770620668312,3.6852636576093134e-11,6.070637246294093e-06,0.8252826631451324,4.872545996611111e-11,6.9803624523452285e-06,0.7689939338606289,4.743375404018025e-11,6.8872167121545e-06,0.7753644235269166
3655,4200,100,100,0.0,0.0,0.0,0.0,0.0,10,-0.2891058,,,1.0,100,100.0,2.5003378565202534,2.436412151843172,0.025878520390795908,2.5030936937144523,2.429520707508362,0.014658191335101113,2.505802732038488,2.408221345990026,1.6396400508851898,2.71454638953754,1.5757127406915728e-06,0.0012552739703712385,0.9942665890905388,4.285528254827125e-07,0.0006546394622100874,0.9984406615613042,4.4069065283628936e-08,0.00020992633299238316,0.9998396496689136
3656,1675,10,10,2.5,2.5,2.5,2.5,2.5,100,-0.10514769999999998,,,0.1,10,10.0,2.4968847678972264,2.4623217936618285,0.791828612568179,2.4973693005612643,2.4622275518364467,0.6178416676909837,2.4770382572038723,2.4620942946112394,0.1503125759194946,0.9617286327276136,1.639047112638592e-09,4.048514681508012e-05,0.9998345977496591,8.458145077045184e-08,0.0002908289029145003,0.9914645758583349,3.807236508655861e-06,0.0019512141114331513,0.6160792203975001
3657,4053,10,10,7.5,7.5,7.5,7.5,7.5,100,-0.22551729999999998,,,0.1,10,10.0,2.50369648263125,2.4997157274040056,0.6527832777294544,2.5036269111961698,2.4997008422007534,0.4683637539243671,2.502582439422898,2.4997071232759382,0.35736570051074995,0.982897243483237,1.6107284406676305e-08,0.00012691447674192374,0.8986278567188448,2.378807468379812e-08,0.0001542338311908192,0.85028835064033,2.8780333158169384e-08,0.00016964767360081712,0.8190969914369858
3658,501,1,1,2.5,2.5,2.5,2.5,2.5,1000,-0.2893501,,,0.01,1,1.0,2.4662363504324056,2.4623165052520823,3.855626808696791,2.4662363627817863,2.462316176915168,6.2343872318432965,2.463545077864236,2.4623033299527872,0.23483629749961826,0.975601478859928,2.381125725146529e-18,1.5430896685372916e-09,0.9999999999767571,4.1048268178323525e-12,2.0260372202485204e-06,0.9999599317644178,6.089838868105104e-08,0.0002467759888665245,0.4059392147928033
3659,6144,1,1,10.0,10.0,10.0,10.0,10.0,1000,-0.2981257,,,0.01,1,1.0,2.504899831107408,2.504899824509541,0.04966027324443323,2.5048998325742984,2.5048998241310447,0.03802135997146165,,,,,5.923197959072696e-18,2.433762099933495e-09,0.2640927258697033,5.447979399088443e-18,2.3340907006987637e-09,0.3231935157475566,,,
3660,7068,1000,1000,2.5,2.5,2.5,2.5,2.5,10,-0.271436,,,1.0,1000,1000.0,2.5046724299739616,2.4821587880746665,0.00133871220978881,2.5046721349164067,2.4716219343462966,0.0004560581974859333,11.09749054852458,10.672373576176494,42.87088281185982,0.39824873518168863,2.549702324631045e-09,5.049457718043637e-05,0.998158607669006,2.559542546495596e-09,5.059192175135864e-05,0.9981515010711488,-5.4909845171192274e-11,-1.3385676256110444e-10,-6.176296238932354e-09
3661,1317,1000,1000,7.5,7.5,7.5,7.5,7.5,10,-0.4464166,,,1.0,1000,1000.0,12.127999886994164,10.799291660786047,91.47639142543993,12.14902970319295,10.531945067161024,249.72674409351052,12.076462291169472,10.629661092846025,344.80604313244436,0.06947410623927831,5e-324,0.0,1e-323,1.7144734e-316,0.0,1.6e-322,5.571198469914566e-07,2.5921930957669608e-09,-4.2275707225262974e-06
3662,2240,1000,1000,0.0,0.0,0.0,0.0,0.0,10,-0.38474559999999997,,,1.0,1000,1000.0,2.504739678126037,2.4755735653762163,0.0014100445622199046,2.50473949222173,2.462076078232605,0.00048222022744901795,11.041853529843943,10.683910184421533,36.27448420022728,0.616103522720951,3.5980711926966496e-09,5.998392445227845e-05,0.9985893602768744,3.6140478791573735e-09,6.0116951678851554e-05,0.9985830965462926,9.305293785510926e-09,-2.38477107148121e-10,-2.0482014947531112e-08
3663,4952,100,100,10.0,10.0,10.0,10.0,10.0,100,-0.388123,,,0.1,100,100.0,2.504862806945537,2.504852280506113,1.8831042560111957,2.5048628145675846,2.5048522727814264,1.7417993251684687,2.504856053853639,2.504852248181124,0.27690579959501826,0.9837734524529462,7.21221415998364e-17,8.492475587238178e-09,0.9999043991812224,9.372615685045906e-16,3.061472796718257e-08,0.9987576218434272,3.5276977910154835e-13,5.939442558873251e-07,0.5334306757051741
